Date,Param,Values
1631,6/4/2022,BOD,42.01
1632,6/5/2022,BOD,40.16
1633,6/6/2022,BOD,40.45
1634,6/7/2022,BOD,42.04
1635,6/8/2022,BOD,39.98
1636,6/9/2022,BOD,39.93
1637,6/10/2022,BOD,42.46
1638,6/11/2022,BOD,39.35
1639,6/12/2022,BOD,40.18
1640,6/13/2022,BOD,41.18
1641,6/14/2022,BOD,39.74
1642,6/15/2022,BOD,39.24
1643,6/16/2022,BOD,37.57
1644,6/17/2022,BOD,37.8
1645,6/18/2022,BOD,38.78
1646,6/19/2022,BOD,38.97
1647,6/20/2022,BOD,37.72
1648,6/21/2022,BOD,37.39
1649,6/22/2022,BOD,39.05
1650,6/23/2022,BOD,38.02
1651,6/24/2022,BOD,37.63
1652,6/25/2022,BOD,38.14
1653,6/26/2022,BOD,37.8
1654,6/27/2022,BOD,38.9
1655,6/28/2022,BOD,37.64
1656,6/29/2022,BOD,37.84
1657,6/30/2022,BOD,37.38
1658,7/1/2022,BOD,36.97
1659,7/2/2022,BOD,37.14
1660,7/3/2022,BOD,37.28
1661,7/4/2022,BOD,36.68
1662,7/5/2022,BOD,37.21
1663,7/6/2022,BOD,36.7
1664,7/7/2022,BOD,36.78
1665,7/8/2022,BOD,37.07
1666,7/9/2022,BOD,36.93
1667,7/10/2022,BOD,37.1
1668,7/11/2022,BOD,37.37
1669,7/12/2022,BOD,37.26
1670,7/13/2022,BOD,36.52
1671,7/14/2022,BOD,36.72
1672,7/15/2022,BOD,36.5
1673,7/16/2022,BOD,35.43
1674,7/17/2022,BOD,34.64
1675,7/18/2022,BOD,34.43
1676,7/19/2022,BOD,33.53
1677,7/20/2022,BOD,33.37
1678,7/21/2022,BOD,34.89
1679,7/22/2022,BOD,33.8
1680,7/23/2022,BOD,36.31
1681,7/24/2022,BOD,36.31
1682,7/25/2022,BOD,34.86
1683,7/26/2022,BOD,34.99
1684,7/27/2022,BOD,36.39
1685,7/28/2022,BOD,33.29
1686,7/29/2022,BOD,35.04
1687,7/30/2022,BOD,33.1
1688,7/31/2022,BOD,32.61
1689,8/1/2022,BOD,32.41
1690,8/2/2022,BOD,32.87
1691,8/3/2022,BOD,32.52
1692,8/4/2022,BOD,32.5
1693,8/5/2022,BOD,32.73
1694,8/6/2022,BOD,32.81
1695,8/7/2022,BOD,32.57
1696,8/8/2022,BOD,32.78
1697,8/9/2022,BOD,32.78
1698,8/10/2022,BOD,32.49
1699,8/11/2022,BOD,32.48
1700,8/12/2022,BOD,32.56
1701,8/13/2022,BOD,32.86
1702,8/14/2022,BOD,32.17
1703,8/15/2022,BOD,32.15
1704,8/16/2022,BOD,32.61
1705,8/17/2022,BOD,32.41
1706,8/18/2022,BOD,32.87
1707,8/19/2022,BOD,32.52
1708,8/20/2022,BOD,32.5
1709,8/21/2022,BOD,32.73
1710,8/22/2022,BOD,32.81
1711,8/23/2022,BOD,32.57
1712,8/24/2022,BOD,32.78
1713,8/25/2022,BOD,32.78
1714,8/26/2022,BOD,32.49
1715,8/27/2022,BOD,32.48
1716,8/28/2022,BOD,32.56
1717,8/29/2022,BOD,32.86
1718,8/30/2022,BOD,32.19
1719,8/31/2022,BOD,32.16
1720,9/1/2022,BOD,32.17
1721,9/2/2022,BOD,32.11
1722,9/3/2022,BOD,32.11
1723,9/4/2022,BOD,32.01
1724,9/5/2022,BOD,32.09
1725,9/6/2022,BOD,32.08
1726,9/7/2022,BOD,32.14
1727,9/8/2022,BOD,32.03
1728,9/9/2022,BOD,32.03
1729,9/10/2022,BOD,32.12
1730,9/11/2022,BOD,32.05
1731,9/12/2022,BOD,32.12
1732,9/13/2022,BOD,32.08
1733,9/14/2022,BOD,32.04
1734,9/15/2022,BOD,32.0
1735,9/16/2022,BOD,30.79
1736,9/17/2022,BOD,31.86
1737,9/18/2022,BOD,31.81
1738,9/19/2022,BOD,31.9
1739,9/20/2022,BOD,30.58
1740,9/21/2022,BOD,30.96
1741,9/22/2022,BOD,31.76
1742,9/23/2022,BOD,31.31
1743,9/24/2022,BOD,30.79
1744,9/25/2022,BOD,30.77
1745,9/26/2022,BOD,30.71
1746,9/27/2022,BOD,30.95
1747,9/28/2022,BOD,31.72
1748,9/29/2022,BOD,31.49
1749,9/30/2022,BOD,30.27
1750,10/1/2022,BOD,29.85
1751,10/2/2022,BOD,30.05
1752,10/3/2022,BOD,29.71
1753,10/4/2022,BOD,29.94
1754,10/5/2022,BOD,29.96
1755,10/6/2022,BOD,30.15
1756,10/7/2022,BOD,29.67
1757,10/8/2022,BOD,30.06
1758,10/9/2022,BOD,29.63
1759,10/10/2022,BOD,29.88
1760,10/11/2022,BOD,29.74
1761,10/12/2022,BOD,29.73
1762,10/13/2022,BOD,30.19
1763,10/14/2022,BOD,29.96
1764,10/15/2022,BOD,29.61
1765,10/16/2022,BOD,29.47
1766,10/17/2022,BOD,29.31
1767,10/18/2022,BOD,29.22
1768,10/19/2022,BOD,29.6
1769,10/20/2022,BOD,29.42
1770,10/21/2022,BOD,29.11
1771,10/22/2022,BOD,29.37
1772,10/23/2022,BOD,29.56
1773,10/24/2022,BOD,29.39
1774,10/25/2022,BOD,29.57
1775,10/26/2022,BOD,29.61
1776,10/27/2022,BOD,29.27
1777,10/28/2022,BOD,29.4
1778,10/29/2022,BOD,29.38
1779,10/30/2022,BOD,29.1
1780,10/31/2022,BOD,29.1
1781,11/1/2022,BOD,29.06
1782,11/2/2022,BOD,29.01
1783,11/3/2022,BOD,29.02
1784,11/4/2022,BOD,29.0
1785,11/5/2022,BOD,29.04
1786,11/6/2022,BOD,29.04
1787,11/7/2022,BOD,29.09
1788,11/8/2022,BOD,28.96
1789,11/9/2022,BOD,29.05
1790,11/10/2022,BOD,29.01
1791,11/11/2022,BOD,29.0
1792,11/12/2022,BOD,28.97
1793,11/13/2022,BOD,29.0
1794,11/14/2022,BOD,29.06
1795,11/15/2022,BOD,28.95
1796,11/16/2022,BOD,28.62
1797,11/17/2022,BOD,28.42
1798,11/18/2022,BOD,28.58
1799,11/19/2022,BOD,28.94
1800,11/20/2022,BOD,28.27
1801,11/21/2022,BOD,28.83
1802,11/22/2022,BOD,28.76
1803,11/23/2022,BOD,28.25
1804,11/24/2022,BOD,28.84
1805,11/25/2022,BOD,28.77
1806,11/26/2022,BOD,28.54
1807,11/27/2022,BOD,28.61
1808,11/28/2022,BOD,28.37
1809,11/29/2022,BOD,28.26
1810,11/30/2022,BOD,28.17
1811,12/1/2022,BOD,27.92
1812,12/2/2022,BOD,27.77
1813,12/3/2022,BOD,27.79
1814,12/4/2022,BOD,27.82
1815,12/5/2022,BOD,27.75
1816,12/6/2022,BOD,27.81
1817,12/7/2022,BOD,28.1
1818,12/8/2022,BOD,27.99
1819,12/9/2022,BOD,28.0
1820,12/10/2022,BOD,27.83
1821,12/11/2022,BOD,28.14
1822,12/12/2022,BOD,28.02
1823,12/13/2022,BOD,27.84
1824,12/14/2022,BOD,27.78
1825,12/15/2021,TN,1.26
1826,12/16/2021,TN,1.18
1827,12/17/2021,TN,1.2
1828,12/18/2021,TN,1.12
1829,12/19/2021,TN,1.12
1830,12/20/2021,TN,1.11
1831,12/21/2021,TN,1.1
1832,12/22/2021,TN,1.16
1833,12/23/2021,TN,1.26
1834,12/24/2021,TN,1.11
1835,12/25/2021,TN,1.1
1836,12/26/2021,TN,1.08
1837,12/27/2021,TN,1.23
1838,12/28/2021,TN,1.13
1839,12/29/2021,TN,1.15
1840,12/30/2021,TN,1.08
1841,12/31/2021,TN,0.82
1842,1/1/2022,TN,0.9
1843,1/2/2022,TN,0.86
1844,1/3/2022,TN,0.86
1845,1/4/2022,TN,0.99
1846,1/5/2022,TN,1.04
1847,1/6/2022,TN,0.88
1848,1/7/2022,TN,0.81
1849,1/8/2022,TN,0.93
1850,1/9/2022,TN,0.83
1851,1/10/2022,TN,0.8
1852,1/11/2022,TN,1.0
1853,1/12/2022,TN,1.05
1854,1/13/2022,TN,1.07
1855,1/14/2022,TN,0.87
1856,1/15/2022,TN,0.79
1857,1/16/2022,TN,0.84
1858,1/17/2022,TN,0.79
1859,1/18/2022,TN,0.94
1860,1/19/2022,TN,0.88
1861,1/20/2022,TN,0.93
1862,1/21/2022,TN,0.92
1863,1/22/2022,TN,0.89
1864,1/23/2022,TN,0.81
1865,1/24/2022,TN,0.93
1866,1/25/2022,TN,0.8
1867,1/26/2022,TN,0.88
1868,1/27/2022,TN,0.83
1869,1/28/2022,TN,0.91
1870,1/29/2022,TN,0.91
1871,1/30/2022,TN,0.94
1872,1/31/2022,TN,1.05
1873,2/1/2022,TN,1.04
1874,2/2/2022,TN,1.0
1875,2/3/2022,TN,1.09
1876,2/4/2022,TN,1.03
1877,2/5/2022,TN,1.04
1878,2/6/2022,TN,0.95
1879,2/7/2022,TN,0.96
1880,2/8/2022,TN,0.97
1881,2/9/2022,TN,1.0
1882,2/10/2022,TN,0.99
1883,2/11/2022,TN,1.02
1884,2/12/2022,TN,1.04
1885,2/13/2022,TN,1.01
1886,2/14/2022,TN,1.05
1887,2/15/2022,TN,1.09
1888,2/16/2022,TN,1.11
1889,2/17/2022,TN,1.13
1890,2/18/2022,TN,1.16
1891,2/19/2022,TN,1.15
1892,2/20/2022,TN,1.19
1893,2/21/2022,TN,1.12
1894,2/22/2022,TN,1.1
1895,2/23/2022,TN,1.2
1896,2/24/2022,TN,1.13
1897,2/25/2022,TN,1.09
1898,2/26/2022,TN,1.12
1899,2/27/2022,TN,1.09
1900,2/28/2022,TN,1.22
1901,3/1/2022,TN,1.7
1902,3/2/2022,TN,1.31
1903,3/3/2022,TN,1.39
1904,3/4/2022,TN,1.42
1905,3/5/2022,TN,1.67
1906,3/6/2022,TN,1.29
1907,3/7/2022,TN,1.36
1908,3/8/2022,TN,1.58
1909,3/9/2022,TN,1.62
1910,3/10/2022,TN,1.6
1911,3/11/2022,TN,1.24
1912,3/12/2022,TN,1.28
1913,3/13/2022,TN,1.45
1914,3/14/2022,TN,1.29
1915,3/15/2022,TN,1.7
1916,3/16/2022,TN,1.84
1917,3/17/2022,TN,1.75
1918,3/18/2022,TN,1.87
1919,3/19/2022,TN,1.8
1920,3/20/2022,TN,2.01
1921,3/21/2022,TN,1.88
1922,3/22/2022,TN,1.83
1923,3/23/2022,TN,1.88
1924,3/24/2022,TN,2.08
1925,3/25/2022,TN,1.86
1926,3/26/2022,TN,2.1
1927,3/27/2022,TN,1.98
1928,3/28/2022,TN,2.02
1929,3/29/2022,TN,1.74
1930,3/30/2022,TN,2.11
1931,3/31/2022,TN,2.83
1932,4/1/2022,TN,2.48
1933,4/2/2022,TN,2.44
1934,4/3/2022,TN,2.72
1935,4/4/2022,TN,2.63
1936,4/5/2022,TN,2.79
1937,4/6/2022,TN,2.6
1938,4/7/2022,TN,2.42
1939,4/8/2022,TN,2.71
1940,4/9/2022,TN,2.27
1941,4/10/2022,TN,2.25
1942,4/11/2022,TN,2.79
1943,4/12/2022,TN,2.45
1944,4/13/2022,TN,2.41
1945,4/14/2022,TN,2.23
1946,4/15/2022,TN,2.85
1947,4/16/2022,TN,3.03
1948,4/17/2022,TN,2.86
1949,4/18/2022,TN,3.1
1950,4/19/2022,TN,3.12
1951,4/20/2022,TN,2.86
1952,4/21/2022,TN,2.86
1953,4/22/2022,TN,2.95
1954,4/23/2022,TN,2.88
1955,4/24/2022,TN,3.0
1956,4/25/2022,TN,2.97
1957,4/26/2022,TN,3.06
1958,4/27/2022,TN,2.88
1959,4/28/2022,TN,3.05
1960,4/29/2022,TN,3.0
1961,4/30/2022,TN,3.14
1962,5/1/2022,TN,3.48
1963,5/2/2022,TN,3.22
1964,5/3/2022,TN,3.21
1965,5/4/2022,TN,3.43
1966,5/5/2022,TN,3.26
1967,5/6/2022,TN,3.33
1968,5/7/2022,TN,3.37
1969,5/8/2022,TN,3.43
1970,5/9/2022,TN,3.51
1971,5/10/2022,TN,3.3
1972,5/11/2022,TN,3.58
1973,5/12/2022,TN,3.26
1974,5/13/2022,TN,3.43
1975,5/14/2022,TN,3.51
1976,5/15/2022,TN,3.6
1977,5/16/2022,TN,3.4
1978,5/17/2022,TN,3.56
1979,5/18/2022,TN,3.4
1980,5/19/2022,TN,3.59
1981,5/20/2022,TN,3.32
1982,5/21/2022,TN,3.48
1983,5/22/2022,TN,3.35
1984,5/23/2022,TN,3.36
1985,5/24/2022,TN,3.44
1986,5/25/2022,TN,3.33
1987,5/26/2022,TN,3.43
1988,5/27/2022,TN,3.45
1989,5/28/2022,TN,3.31
1990,5/29/2022,TN,3.59
1991,5/30/2022,TN,3.29
1992,5/31/2022,TN,3.23
1993,6/1/2022,TN,3.07
1994,6/2/2022,TN,3.0
1995,6/3/2022,TN,3.08
1996,6/4/2022,TN,3.04
1997,6/5/2022,TN,3.26
1998,6/6/2022,TN,3.07
1999,6/7/2022,TN,3.13
2000,6/8/2022,TN,3.07
2001,6/9/2022,TN,2.98
2002,6/10/2022,TN,3.01
2003,6/11/2022,TN,3.06
2004,6/12/2022,TN,3.2
2005,6/13/2022,TN,3.05
2006,6/14/2022,TN,3.28
2007,6/15/2022,TN,2.95
2008,6/16/2022,TN,2.7
2009,6/17/2022,TN,2.82
2010,6/18/2022,TN,2.84
2011,6/19/2022,TN,2.92
2012,6/20/2022,TN,2.75
2013,6/21/2022,TN,2.62
2014,6/22/2022,TN,2.79
2015,6/23/2022,TN,2.65
2016,6/24/2022,TN,2.94
2017,6/25/2022,TN,2.64
2018,6/26/2022,TN,2.91
2019,6/27/2022,TN,2.93
2020,6/28/2022,TN,2.76
2021,6/29/2022,TN,2.94
2022,6/30/2022,TN,2.6
2023,7/1/2022,TN,2.36
2024,7/2/2022,TN,2.3
2025,7/3/2022,TN,2.37
2026,7/4/2022,TN,2.54
2027,7/5/2022,TN,2.54
2028,7/6/2022,TN,2.43
2029,7/7/2022,TN,2.51
2030,7/8/2022,TN,2.36
2031,7/9/2022,TN,2.52
2032,7/10/2022,TN,2.49
2033,7/11/2022,TN,2.49
2034,7/12/2022,TN,2.55
2035,7/13/2022,TN,2.32
2036,7/14/2022,TN,2.54
2037,7/15/2022,TN,2.29
2038,7/16/2022,TN,2.18
2039,7/17/2022,TN,2.29
2040,7/18/2022,TN,2.21
2041,7/19/2022,TN,2.17
2042,7/20/2022,TN,2.21
2043,7/21/2022,TN,2.17
2044,7/22/2022,TN,2.25
2045,7/23/2022,TN,2.18
2046,7/24/2022,TN,2.19
2047,7/25/2022,TN,2.16
2048,7/26/2022,TN,2.15
2049,7/27/2022,TN,2.13
2050,7/28/2022,TN,2.28
2051,7/29/2022,TN,2.24
2052,7/30/2022,TN,2.11
2053,7/31/2022,TN,2.08
2054,8/1/2022,TN,2.09
2055,8/2/2022,TN,2.07
2056,8/3/2022,TN,2.11
2057,8/4/2022,TN,2.11
2058,8/5/2022,TN,2.07
2059,8/6/2022,TN,2.06
2060,8/7/2022,TN,2.09
2061,8/8/2022,TN,2.06
2062,8/9/2022,TN,2.1
2063,8/10/2022,TN,2.07
2064,8/11/2022,TN,2.08
2065,8/12/2022,TN,2.1
2066,8/13/2022,TN,2.07
2067,8/14/2022,TN,2.08
2068,8/15/2022,TN,2.06
2069,8/16/2022,TN,2.08
2070,8/17/2022,TN,2.09
2071,8/18/2022,TN,2.07
2072,8/19/2022,TN,2.11
2073,8/20/2022,TN,2.11
2074,8/21/2022,TN,2.07
2075,8/22/2022,TN,2.06
2076,8/23/2022,TN,2.09
2077,8/24/2022,TN,2.06
2078,8/25/2022,TN,2.1
2079,8/26/2022,TN,2.07
2080,8/27/2022,TN,2.08
2081,8/28/2022,TN,2.1
2082,8/29/2022,TN,2.07
2083,8/30/2022,TN,2.01
2084,8/31/2022,TN,2.01
2085,9/1/2022,TN,2.01
2086,9/2/2022,TN,2.01
2087,9/3/2022,TN,2.01
2088,9/4/2022,TN,2.01
2089,9/5/2022,TN,2.01
2090,9/6/2022,TN,2.01
2091,9/7/2022,TN,2.01
2092,9/8/2022,TN,2.01
2093,9/9/2022,TN,2.01
2094,9/10/2022,TN,2.01
2095,9/11/2022,TN,2.01
2096,9/12/2022,TN,2.01
2097,9/13/2022,TN,2.01
2098,9/14/2022,TN,2.01
2099,9/15/2022,TN,2.01
2100,9/16/2022,TN,1.72
2101,9/17/2022,TN,1.73
2102,9/18/2022,TN,1.69
2103,9/19/2022,TN,1.81
2104,9/20/2022,TN,1.9
2105,9/21/2022,TN,1.7
2106,9/22/2022,TN,2.0
2107,9/23/2022,TN,1.72
2108,9/24/2022,TN,1.76
2109,9/25/2022,TN,1.97
2110,9/26/2022,TN,1.7
2111,9/27/2022,TN,1.85
2112,9/28/2022,TN,1.95
2113,9/29/2022,TN,1.92
2114,9/30/2022,TN,1.68
2115,10/1/2022,TN,1.68
2116,10/2/2022,TN,1.66
2117,10/3/2022,TN,1.62
2118,10/4/2022,TN,1.67
2119,10/5/2022,TN,1.58
2120,10/6/2022,TN,1.62
2121,10/7/2022,TN,1.61
2122,10/8/2022,TN,1.64
2123,10/9/2022,TN,1.67
2124,10/10/2022,TN,1.6
2125,10/11/2022,TN,1.58
2126,10/12/2022,TN,1.63
2127,10/13/2022,TN,1.66
2128,10/14/2022,TN,1.57
2129,10/15/2022,TN,1.55
2130,10/16/2022,TN,1.36
2131,10/17/2022,TN,1.34
2132,10/18/2022,TN,1.29
2133,10/19/2022,TN,1.27
2134,10/20/2022,TN,1.39
2135,10/21/2022,TN,1.48
2136,10/22/2022,TN,1.3
2137,10/23/2022,TN,1.36
2138,10/24/2022,TN,1.55
2139,10/25/2022,TN,1.41
2140,10/26/2022,TN,1.25
2141,10/27/2022,TN,1.27
2142,10/28/2022,TN,1.39
2143,10/29/2022,TN,1.28
2144,10/30/2022,TN,1.23
2145,10/31/2022,TN,1.29
2146,11/1/2022,TN,1.24
2147,11/2/2022,TN,1.24
2148,11/3/2022,TN,1.34
2149,11/4/2022,TN,1.25
2150,11/5/2022,TN,1.3
2151,11/6/2022,TN,1.33
2152,11/7/2022,TN,1.33
2153,11/8/2022,TN,1.31
2154,11/9/2022,TN,1.28
2155,11/10/2022,TN,1.26
2156,11/11/2022,TN,1.3
2157,11/12/2022,TN,1.28
2158,11/13/2022,TN,1.24
2159,11/14/2022,TN,1.25
2160,11/15/2022,TN,1.34
2161,11/16/2022,TN,1.31
2162,11/17/2022,TN,1.2
2163,11/18/2022,TN,1.23
2164,11/19/2022,TN,1.24
2165,11/20/2022,TN,1.28
2166,11/21/2022,TN,1.3
2167,11/22/2022,TN,1.27
2168,11/23/2022,TN,1.23
2169,11/24/2022,TN,1.31
2170,11/25/2022,TN,1.26
2171,11/26/2022,TN,1.29
2172,11/27/2022,TN,1.18
2173,11/28/2022,TN,1.26
2174,11/29/2022,TN,1.28
2175,11/30/2022,TN,1.17
2176,12/1/2022,TN,1.2
2177,12/2/2022,TN,1.19
2178,12/3/2022,TN,1.23
2179,12/4/2022,TN,1.19
2180,12/5/2022,TN,1.21
2181,12/6/2022,TN,1.18
2182,12/7/2022,TN,1.17
2183,12/8/2022,TN,1.2
2184,12/9/2022,TN,1.19
2185,12/10/2022,TN,1.18
2186,12/11/2022,TN,1.19
2187,12/12/2022,TN,1.2
2188,12/13/2022,TN,1.23
2189,12/14/2022,TN,1.22
